TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT
7982,2023-11-26 11:41:09,429,540,23.75,733269,8,0,0,1,0
7983,2023-11-26 11:41:09,269,760,68.16,733269,8,0,0,1,0
7984,2023-11-26 11:41:21,79,8,127.5,733281,8,1,1,1,0
7985,2023-11-26 11:44:15,317,40,67.13,733455,8,0,0,1,0
7986,2023-11-26 11:44:43,73,329,80.97,733483,8,0,0,1,0
7987,2023-11-26 11:45:33,178,899,26.05,733533,8,0,0,1,0
7988,2023-11-26 11:46:23,380,124,71.04,733583,8,0,0,1,0
7989,2023-11-26 11:46:48,2,523,93.29,733608,8,0,0,1,0
7990,2023-11-26 11:47:21,335,80,12.71,733641,8,0,0,1,0
7991,2023-11-26 11:47:53,183,628,49.61,733673,8,0,0,1,0
7992,2023-11-26 11:49:32,37,54,15.03,733772,8,0,0,1,0
7993,2023-11-26 11:52:00,164,322,87.67,733920,8,0,0,1,0
7994,2023-11-26 11:52:55,269,719,104.75,733975,8,0,0,1,0
7995,2023-11-26 11:53:39,91,534,106.22,734019,8,0,0,1,0
7996,2023-11-26 11:53:48,321,371,22.24,734028,8,0,0,1,0
7997,2023-11-26 11:54:19,273,822,19.72,734059,8,0,0,1,0
7998,2023-11-26 11:55:53,198,541,105.16,734153,8,0,0,1,0
7999,2023-11-26 11:56:02,125,565,65.42,734162,8,0,0,1,0
8000,2023-11-26 11:56:10,438,17,30.68,734170,8,0,0,1,0
8001,2023-11-26 11:57:41,164,718,90.68,734261,8,0,0,1,0
8002,2023-11-26 11:58:14,79,190,26.22,734294,8,0,0,1,0
8003,2023-11-26 11:58:19,496,207,55.19,734299,8,0,0,1,0
8004,2023-11-26 11:58:50,341,996,110.43,734330,8,0,0,1,0
8005,2023-11-26 11:59:12,497,680,26.53,734352,8,0,0,1,0
8006,2023-11-26 11:59:24,371,124,36.42,734364,8,0,0,1,0
8007,2023-11-26 11:59:53,370,503,5.89,734393,8,0,0,1,0
8008,2023-11-26 12:00:53,189,185,30.38,734453,8,0,0,1,0
8009,2023-11-26 12:01:44,279,27,10.35,734504,8,0,0,1,0
8010,2023-11-26 12:02:24,89,180,61.79,734544,8,0,0,1,0
8011,2023-11-26 12:02:28,118,974,47.93,734548,8,0,0,1,0
8012,2023-11-26 12:02:33,314,471,52.29,734553,8,0,0,1,0
8013,2023-11-26 12:03:38,457,570,22.29,734618,8,0,0,1,0
8014,2023-11-26 12:03:55,442,430,36.71,734635,8,0,0,1,0
8015,2023-11-26 12:03:58,35,968,46.89,734638,8,0,0,1,0
8016,2023-11-26 12:05:23,237,575,38.0,734723,8,0,0,1,0
8017,2023-11-26 12:06:03,387,803,122.74,734763,8,1,1,1,0
8018,2023-11-26 12:06:04,53,254,8.71,734764,8,0,0,1,0
8019,2023-11-26 12:08:21,328,655,90.52,734901,8,0,0,1,0
8020,2023-11-26 12:11:01,246,484,54.55,735061,8,0,0,1,0
8021,2023-11-26 12:11:11,37,337,14.99,735071,8,0,0,1,0
8022,2023-11-26 12:11:12,114,970,128.2,735072,8,1,1,1,0
8023,2023-11-26 12:12:30,426,823,18.51,735150,8,0,0,1,0
8024,2023-11-26 12:12:30,267,400,5.18,735150,8,0,0,1,0
8025,2023-11-26 12:12:35,23,468,6.18,735155,8,0,0,1,0
8026,2023-11-26 12:12:49,481,747,11.86,735169,8,0,0,1,0
8027,2023-11-26 12:14:19,414,944,126.25,735259,8,1,1,1,0
8028,2023-11-26 12:14:44,474,575,14.68,735284,8,0,0,1,0
8029,2023-11-26 12:15:01,296,110,43.72,735301,8,0,0,1,0
8030,2023-11-26 12:15:55,119,54,138.65,735355,8,1,1,1,0
8031,2023-11-26 12:16:01,283,968,29.36,735361,8,0,0,1,0
8032,2023-11-26 12:17:39,371,54,33.15,735459,8,0,0,1,0
8033,2023-11-26 12:17:42,32,141,72.94,735462,8,0,0,1,0
8034,2023-11-26 12:18:02,378,958,96.3,735482,8,0,0,1,0
8035,2023-11-26 12:18:59,56,657,88.81,735539,8,0,0,1,0
8036,2023-11-26 12:20:48,32,17,28.73,735648,8,0,0,1,0
8037,2023-11-26 12:20:57,322,551,50.4,735657,8,0,0,1,0
8038,2023-11-26 12:22:43,493,212,5.83,735763,8,0,0,1,0
8039,2023-11-26 12:23:55,164,322,88.89,735835,8,0,0,1,0
8040,2023-11-26 12:25:15,323,534,10.76,735915,8,0,0,1,0
8041,2023-11-26 12:25:44,280,485,97.65,735944,8,0,0,1,0
8042,2023-11-26 12:26:45,343,929,6.89,736005,8,0,0,1,0
8043,2023-11-26 12:27:17,37,337,11.29,736037,8,0,0,1,0
8044,2023-11-26 12:28:59,131,903,89.79,736139,8,0,0,1,0
8045,2023-11-26 12:29:04,178,276,26.29,736144,8,0,0,1,0
8046,2023-11-26 12:29:14,111,508,100.77,736154,8,0,0,1,0
8047,2023-11-26 12:29:21,421,854,6.1,736161,8,0,0,1,0
8048,2023-11-26 12:29:31,416,953,47.19,736171,8,0,0,1,0
8049,2023-11-26 12:32:07,368,305,35.53,736327,8,0,0,1,0
8050,2023-11-26 12:32:27,66,776,23.96,736347,8,0,0,1,0
8051,2023-11-26 12:32:50,498,201,88.73,736370,8,0,0,1,0
8052,2023-11-26 12:32:59,356,176,99.87,736379,8,0,0,1,0
8053,2023-11-26 12:34:15,21,564,98.69,736455,8,0,0,1,0
8054,2023-11-26 12:34:51,235,617,19.06,736491,8,0,0,1,0
8055,2023-11-26 12:34:57,204,966,122.37,736497,8,1,1,1,0
8056,2023-11-26 12:35:03,130,918,11.4,736503,8,0,0,1,0
8057,2023-11-26 12:35:08,237,18,38.18,736508,8,0,0,1,0
8058,2023-11-26 12:38:35,453,104,77.36,736715,8,0,0,1,0
8059,2023-11-26 12:41:28,144,813,59.34,736888,8,0,0,1,0
8060,2023-11-26 12:42:05,342,976,50.39,736925,8,0,0,1,0
8061,2023-11-26 12:42:06,238,350,51.75,736926,8,0,0,1,0
8062,2023-11-26 12:43:06,66,893,31.98,736986,8,0,0,1,0
8063,2023-11-26 12:46:03,223,891,68.19,737163,8,0,0,1,0
8064,2023-11-26 12:46:42,170,656,0.35,737202,8,0,0,1,0
8065,2023-11-26 12:47:06,342,206,45.74,737226,8,0,0,1,0
8066,2023-11-26 12:48:49,62,107,18.98,737329,8,0,0,1,0
8067,2023-11-26 12:49:14,121,205,47.31,737354,8,0,0,1,0
8068,2023-11-26 12:50:18,60,35,33.09,737418,8,0,0,1,0
8069,2023-11-26 12:50:39,323,68,3.74,737439,8,0,0,1,0
8070,2023-11-26 12:50:52,261,465,119.57,737452,8,0,0,1,0
8071,2023-11-26 12:51:32,293,117,51.92,737492,8,0,0,1,0
8072,2023-11-26 12:53:31,291,771,78.2,737611,8,0,0,1,0
8073,2023-11-26 12:54:12,36,385,20.05,737652,8,0,0,1,0
8074,2023-11-26 12:56:08,322,503,26.83,737768,8,0,0,1,0
8075,2023-11-26 12:56:44,497,401,41.83,737804,8,0,0,1,0
8076,2023-11-26 13:00:14,239,934,69.75,738014,8,0,0,1,0
8077,2023-11-26 13:00:18,128,409,44.88,738018,8,0,0,1,0
8078,2023-11-26 13:01:18,221,441,72.22,738078,8,0,0,1,0
8079,2023-11-26 13:01:46,379,501,48.08,738106,8,0,0,1,0
8080,2023-11-26 13:04:01,251,694,72.03,738241,8,0,0,1,0
8081,2023-11-26 13:04:10,344,194,22.1,738250,8,0,0,1,0
8082,2023-11-26 13:06:18,286,465,62.21,738378,8,0,0,1,0
8083,2023-11-26 13:06:26,477,56,4.95,738386,8,0,0,1,0
8084,2023-11-26 13:06:57,471,609,20.29,738417,8,0,0,1,0
8085,2023-11-26 13:07:00,376,428,113.86,738420,8,0,0,1,0
8086,2023-11-26 13:08:07,256,171,67.5,738487,8,0,0,1,0
8087,2023-11-26 13:08:26,297,79,136.64,738506,8,1,1,1,0
8088,2023-11-26 13:08:41,157,388,10.19,738521,8,0,0,1,0
8089,2023-11-26 13:09:15,274,999,85.01,738555,8,0,0,1,0
8090,2023-11-26 13:09:24,158,889,64.35,738564,8,0,0,1,0
8091,2023-11-26 13:13:52,69,682,102.68,738832,8,0,0,1,0
8092,2023-11-26 13:14:25,395,150,61.09,738865,8,0,0,1,0
8093,2023-11-26 13:15:16,127,355,29.06,738916,8,0,0,1,0
8094,2023-11-26 13:16:44,440,348,28.73,739004,8,0,0,1,0
8095,2023-11-26 13:19:09,360,518,49.45,739149,8,0,0,1,0
8096,2023-11-26 13:21:01,361,24,72.72,739261,8,0,0,1,0
8097,2023-11-26 13:21:15,387,803,44.62,739275,8,0,0,1,0
8098,2023-11-26 13:22:36,67,83,87.88,739356,8,0,0,1,0
8099,2023-11-26 13:24:04,487,245,60.07,739444,8,0,0,1,0
8100,2023-11-26 13:25:09,130,564,8.53,739509,8,0,0,1,0
8101,2023-11-26 13:26:02,73,757,54.61,739562,8,0,0,1,0
8102,2023-11-26 13:26:10,379,837,44.79,739570,8,0,0,1,0
8103,2023-11-26 13:27:31,209,237,47.18,739651,8,0,0,1,0
8104,2023-11-26 13:29:14,288,26,93.1,739754,8,0,0,1,0
8105,2023-11-26 13:33:19,284,266,48.46,739999,8,0,0,1,0
8106,2023-11-26 13:35:32,245,964,98.18,740132,8,0,0,1,0
8107,2023-11-26 13:35:44,255,735,58.32,740144,8,0,0,1,0
8108,2023-11-26 13:35:53,212,321,131.76,740153,8,1,1,1,0
8109,2023-11-26 13:36:19,188,100,37.72,740179,8,0,0,1,0
8110,2023-11-26 13:36:19,242,694,133.92,740179,8,1,1,1,0
8111,2023-11-26 13:36:36,328,37,72.09,740196,8,0,0,1,0
8112,2023-11-26 13:37:09,58,66,15.55,740229,8,0,0,1,0
8113,2023-11-26 13:38:04,228,827,107.95,740284,8,0,0,1,0
8114,2023-11-26 13:38:09,230,532,59.84,740289,8,0,0,1,0
8115,2023-11-26 13:39:37,498,504,19.3,740377,8,0,0,1,0
8116,2023-11-26 13:40:05,465,218,10.64,740405,8,0,0,1,0
8117,2023-11-26 13:40:53,101,208,66.55,740453,8,0,0,1,0
8118,2023-11-26 13:42:04,5,480,68.41,740524,8,0,0,1,0
8119,2023-11-26 13:43:20,159,789,68.76,740600,8,0,0,1,0
8120,2023-11-26 13:43:23,62,816,47.17,740603,8,0,0,1,0
8121,2023-11-26 13:43:34,177,694,23.09,740614,8,0,0,1,0
8122,2023-11-26 13:49:33,369,322,41.34,740973,8,0,0,1,0
8123,2023-11-26 13:50:09,408,878,37.17,741009,8,0,0,1,0
8124,2023-11-26 13:50:10,403,412,135.56,741010,8,1,1,1,0
8125,2023-11-26 13:50:19,235,231,8.63,741019,8,0,0,1,0
8126,2023-11-26 13:50:38,266,584,18.87,741038,8,0,0,1,0
8127,2023-11-26 13:51:02,148,738,32.57,741062,8,0,0,1,0
8128,2023-11-26 13:51:20,415,146,40.99,741080,8,0,0,1,0
8129,2023-11-26 13:53:16,478,854,16.52,741196,8,0,0,1,0
8130,2023-11-26 13:53:51,362,683,99.22,741231,8,0,0,1,0
8131,2023-11-26 13:54:53,65,994,6.94,741293,8,0,0,1,0
8132,2023-11-26 13:55:42,239,459,148.52,741342,8,1,1,1,0
8133,2023-11-26 13:55:42,254,713,95.31,741342,8,0,0,1,0
8134,2023-11-26 13:55:57,233,957,83.07,741357,8,0,0,1,0
8135,2023-11-26 13:57:53,466,3,59.63,741473,8,0,0,1,0
8136,2023-11-26 13:58:09,443,635,29.16,741489,8,0,0,1,0
8137,2023-11-26 13:58:57,193,643,66.44,741537,8,0,0,1,0
8138,2023-11-26 13:59:18,446,965,34.54,741558,8,0,0,1,0
8139,2023-11-26 14:00:24,379,341,36.61,741624,8,0,0,1,0
8140,2023-11-26 14:01:54,69,200,56.63,741714,8,0,0,1,0
8141,2023-11-26 14:03:22,380,124,60.7,741802,8,0,0,1,0
8142,2023-11-26 14:04:53,234,555,31.91,741893,8,0,0,1,0
8143,2023-11-26 14:04:58,233,408,33.3,741898,8,0,0,1,0
8144,2023-11-26 14:06:57,98,142,11.55,742017,8,0,0,1,0
8145,2023-11-26 14:07:50,55,81,53.53,742070,8,0,0,1,0
8146,2023-11-26 14:08:39,471,609,18.73,742119,8,0,0,1,0
8147,2023-11-26 14:10:12,219,906,107.3,742212,8,0,0,1,0
8148,2023-11-26 14:11:07,297,339,72.34,742267,8,0,0,1,0
8149,2023-11-26 14:11:31,157,325,8.9,742291,8,0,0,1,0
8150,2023-11-26 14:13:14,37,54,30.06,742394,8,0,0,1,0
8151,2023-11-26 14:14:53,82,565,39.4,742493,8,0,0,1,0
8152,2023-11-26 14:16:14,128,39,76.26,742574,8,0,0,1,0
8153,2023-11-26 14:17:04,49,855,11.49,742624,8,0,0,1,0
8154,2023-11-26 14:17:05,285,89,38.46,742625,8,0,0,1,0
8155,2023-11-26 14:18:17,237,575,38.52,742697,8,0,0,1,0
8156,2023-11-26 14:19:16,91,967,105.48,742756,8,0,0,1,0
8157,2023-11-26 14:19:40,170,135,6.27,742780,8,0,0,1,0
8158,2023-11-26 14:20:35,1,5,60.12,742835,8,0,0,1,0
8159,2023-11-26 14:21:50,488,510,29.12,742910,8,0,0,1,0
8160,2023-11-26 14:21:56,4,614,12.51,742916,8,0,0,1,0
8161,2023-11-26 14:22:03,134,241,85.38,742923,8,0,0,1,0
8162,2023-11-26 14:22:24,370,711,7.45,742944,8,0,0,1,0
8163,2023-11-26 14:22:27,149,446,43.74,742947,8,0,0,1,0
8164,2023-11-26 14:22:53,200,509,91.22,742973,8,0,0,1,0
8165,2023-11-26 14:23:59,370,503,8.37,743039,8,0,0,1,0
8166,2023-11-26 14:24:14,183,628,41.22,743054,8,0,0,1,0
8167,2023-11-26 14:24:25,444,693,21.33,743065,8,0,0,1,0
8168,2023-11-26 14:27:53,369,375,63.59,743273,8,0,0,1,0
8169,2023-11-26 14:28:42,448,857,76.49,743322,8,0,0,1,0
8170,2023-11-26 14:29:03,394,787,112.44,743343,8,0,0,1,0
8171,2023-11-26 14:29:12,39,122,59.43,743352,8,0,0,1,0
8172,2023-11-26 14:29:43,82,754,27.21,743383,8,0,0,1,0
8173,2023-11-26 14:29:46,144,707,11.95,743386,8,0,0,1,0
8174,2023-11-26 14:30:08,270,959,9.88,743408,8,0,0,1,0
8175,2023-11-26 14:31:01,360,518,19.17,743461,8,0,0,1,0
8176,2023-11-26 14:31:25,46,52,33.38,743485,8,0,0,1,0
8177,2023-11-26 14:31:50,33,277,38.97,743510,8,0,0,1,0
8178,2023-11-26 14:33:10,38,311,14.68,743590,8,0,0,1,0
8179,2023-11-26 14:33:42,406,130,89.06,743622,8,0,0,1,0
8180,2023-11-26 14:33:44,239,199,92.46,743624,8,0,0,1,0
8181,2023-11-26 14:34:17,378,160,95.16,743657,8,0,0,1,0
8182,2023-11-26 14:35:05,17,530,40.8,743705,8,0,0,1,0
8183,2023-11-26 14:35:26,493,580,5.49,743726,8,0,0,1,0
8184,2023-11-26 14:36:11,403,134,125.83,743771,8,1,1,1,0
8185,2023-11-26 14:38:06,418,754,43.03,743886,8,0,0,1,0
8186,2023-11-26 14:38:52,230,642,80.42,743932,8,0,0,1,0
8187,2023-11-26 14:39:28,388,68,11.31,743968,8,0,0,1,0
8188,2023-11-26 14:39:35,448,857,33.91,743975,8,0,0,1,0
8189,2023-11-26 14:41:10,382,486,28.57,744070,8,0,0,1,0
8190,2023-11-26 14:41:23,125,808,63.26,744083,8,0,0,1,0
8191,2023-11-26 14:41:33,382,402,13.58,744093,8,0,0,1,0
8192,2023-11-26 14:42:04,62,816,14.5,744124,8,0,0,1,0
8193,2023-11-26 14:42:28,20,565,11.89,744148,8,0,0,1,0
8194,2023-11-26 14:42:37,488,199,10.53,744157,8,0,0,1,0
8195,2023-11-26 14:44:17,195,22,35.74,744257,8,0,0,1,0
8196,2023-11-26 14:45:58,186,970,62.71,744358,8,0,0,1,0
8197,2023-11-26 14:46:48,288,192,90.48,744408,8,0,0,1,0
8198,2023-11-26 14:49:11,301,392,67.91,744551,8,0,0,1,0
8199,2023-11-26 14:51:07,229,690,147.71,744667,8,1,1,1,0
8200,2023-11-26 14:51:45,488,117,12.87,744705,8,0,0,1,0
8201,2023-11-26 14:51:55,68,85,57.9,744715,8,0,0,1,0
8202,2023-11-26 14:52:28,235,726,21.88,744748,8,0,0,1,0
8203,2023-11-26 14:53:50,30,961,141.26,744830,8,1,1,1,0
8204,2023-11-26 14:55:16,331,981,97.23,744916,8,0,0,1,0
8205,2023-11-26 14:56:33,159,210,60.02,744993,8,0,0,1,0
8206,2023-11-26 14:57:56,301,739,9.81,745076,8,0,0,1,0
8207,2023-11-26 14:59:24,293,117,114.64,745164,8,0,0,1,0
8208,2023-11-26 14:59:47,435,81,32.99,745187,8,0,0,1,0
8209,2023-11-26 15:00:32,65,954,3.75,745232,8,0,0,1,0
8210,2023-11-26 15:00:42,71,325,56.45,745242,8,0,0,1,0
8211,2023-11-26 15:02:06,285,791,44.65,745326,8,0,0,1,0
8212,2023-11-26 15:02:53,234,555,61.04,745373,8,0,0,1,0
8213,2023-11-26 15:03:13,166,309,79.13,745393,8,0,0,1,0
8214,2023-11-26 15:04:24,430,514,6.0,745464,8,0,0,1,0
8215,2023-11-26 15:05:12,105,708,64.71,745512,8,0,0,1,0
8216,2023-11-26 15:05:42,293,117,41.47,745542,8,0,0,1,0
8217,2023-11-26 15:05:51,439,494,31.95,745551,8,0,0,1,0
8218,2023-11-26 15:09:35,222,813,64.05,745775,8,0,0,1,0
8219,2023-11-26 15:11:25,25,141,80.22,745885,8,0,0,1,0
8220,2023-11-26 15:12:22,141,898,114.44,745942,8,0,0,1,0
8221,2023-11-26 15:12:43,35,449,32.45,745963,8,0,0,1,0
8222,2023-11-26 15:12:48,361,381,99.14,745968,8,0,0,1,0
8223,2023-11-26 15:12:51,36,206,17.31,745971,8,0,0,1,0
8224,2023-11-26 15:13:22,481,100,13.77,746002,8,0,0,1,0
8225,2023-11-26 15:14:07,95,353,123.0,746047,8,1,1,1,0
8226,2023-11-26 15:14:19,168,437,46.38,746059,8,0,0,1,0
8227,2023-11-26 15:14:31,162,595,85.77,746071,8,0,0,1,0
8228,2023-11-26 15:14:52,283,406,23.61,746092,8,0,0,1,0
8229,2023-11-26 15:15:46,302,715,13.61,746146,8,0,0,1,0
8230,2023-11-26 15:16:45,34,128,79.91,746205,8,0,0,1,0
8231,2023-11-26 15:16:48,221,695,98.81,746208,8,0,0,1,0
8232,2023-11-26 15:17:07,409,359,77.92,746227,8,0,0,1,0
8233,2023-11-26 15:17:24,35,773,34.4,746244,8,0,0,1,0
8234,2023-11-26 15:17:57,177,688,35.0,746277,8,0,0,1,0
8235,2023-11-26 15:18:03,54,690,82.27,746283,8,0,0,1,0
8236,2023-11-26 15:20:17,8,891,4.21,746417,8,0,0,1,0
8237,2023-11-26 15:21:08,180,238,9.89,746468,8,0,0,1,0
8238,2023-11-26 15:22:12,292,981,59.96,746532,8,0,0,1,0
8239,2023-11-26 15:25:14,195,15,63.82,746714,8,0,0,1,0
8240,2023-11-26 15:25:50,260,64,106.62,746750,8,0,0,1,0
8241,2023-11-26 15:25:59,450,154,10.15,746759,8,0,0,1,0
8242,2023-11-26 15:27:21,167,640,44.95,746841,8,0,0,1,0
8243,2023-11-26 15:28:52,389,503,105.65,746932,8,0,0,1,0
8244,2023-11-26 15:29:07,291,878,76.05,746947,8,0,0,1,0
8245,2023-11-26 15:29:56,162,363,31.13,746996,8,0,0,1,0
8246,2023-11-26 15:29:56,302,857,14.91,746996,8,0,0,1,0
8247,2023-11-26 15:29:58,38,93,3.03,746998,8,0,0,1,0
8248,2023-11-26 15:32:24,465,929,82.97,747144,8,0,0,1,0
8249,2023-11-26 15:32:51,92,56,56.8,747171,8,0,0,1,0
8250,2023-11-26 15:32:52,182,207,96.89,747172,8,0,0,1,0
8251,2023-11-26 15:33:05,386,656,143.34,747185,8,1,1,1,0
8252,2023-11-26 15:33:58,83,504,87.67,747238,8,0,0,1,0
8253,2023-11-26 15:35:26,458,540,117.69,747326,8,0,0,1,0
8254,2023-11-26 15:36:07,407,569,15.93,747367,8,0,0,1,0
8255,2023-11-26 15:36:46,448,857,78.18,747406,8,0,0,1,0
8256,2023-11-26 15:40:39,330,220,3.47,747639,8,0,0,1,0
8257,2023-11-26 15:40:45,158,8,68.59,747645,8,0,0,1,0
8258,2023-11-26 15:41:07,74,320,144.72,747667,8,1,1,1,0
8259,2023-11-26 15:41:52,314,635,148.46,747712,8,1,1,1,0
8260,2023-11-26 15:42:06,161,806,39.91,747726,8,0,0,1,0
8261,2023-11-26 15:44:57,498,201,54.02,747897,8,0,0,1,0
8262,2023-11-26 15:45:13,135,25,85.24,747913,8,0,0,1,0
8263,2023-11-26 15:45:29,333,868,139.28,747929,8,1,1,1,0
8264,2023-11-26 15:46:09,277,216,45.28,747969,8,0,0,1,0
8265,2023-11-26 15:47:04,91,761,49.6,748024,8,0,0,1,0
8266,2023-11-26 15:47:09,461,458,23.2,748029,8,0,0,1,0
8267,2023-11-26 15:47:25,497,113,15.47,748045,8,0,0,1,0
8268,2023-11-26 15:47:28,174,586,77.65,748048,8,0,0,1,0
8269,2023-11-26 15:48:05,354,643,37.76,748085,8,0,0,1,0
8270,2023-11-26 15:49:06,383,363,71.74,748146,8,0,0,1,0
8271,2023-11-26 15:49:13,4,614,80.11,748153,8,0,0,1,0
8272,2023-11-26 15:51:43,416,86,25.81,748303,8,0,0,1,0
8273,2023-11-26 15:51:50,131,269,66.62,748310,8,0,0,1,0
8274,2023-11-26 15:52:21,185,948,4.63,748341,8,0,0,1,0
8275,2023-11-26 15:53:31,51,686,34.9,748411,8,0,0,1,0
8276,2023-11-26 15:53:55,40,31,95.61,748435,8,0,0,1,0
8277,2023-11-26 15:54:17,255,910,38.69,748457,8,0,0,1,0
8278,2023-11-26 15:55:55,464,876,31.36,748555,8,0,0,1,0
8279,2023-11-26 15:55:59,477,188,13.2,748559,8,0,0,1,0
8280,2023-11-26 15:56:26,111,3,44.73,748586,8,0,0,1,0
8281,2023-11-26 15:57:09,483,247,29.9,748629,8,0,0,1,0
8282,2023-11-26 15:57:28,108,735,106.53,748648,8,0,0,1,0
8283,2023-11-26 15:58:58,27,914,106.66,748738,8,0,0,1,0
8284,2023-11-26 15:59:01,188,463,26.32,748741,8,0,0,1,0
8285,2023-11-26 16:00:16,368,305,85.86,748816,8,0,0,1,0
8286,2023-11-26 16:00:18,198,28,167.28,748818,8,1,1,1,0
8287,2023-11-26 16:02:08,98,627,13.83,748928,8,0,0,1,0
8288,2023-11-26 16:02:57,453,708,99.3,748977,8,0,0,1,0
8289,2023-11-26 16:05:14,219,309,176.1,749114,8,1,1,1,0
8290,2023-11-26 16:05:28,151,136,33.78,749128,8,0,0,1,0
8291,2023-11-26 16:05:40,164,212,66.4,749140,8,0,0,1,0
8292,2023-11-26 16:05:41,128,587,83.95,749141,8,0,0,1,0
8293,2023-11-26 16:06:06,136,911,98.25,749166,8,0,0,1,0
8294,2023-11-26 16:07:06,419,915,5.42,749226,8,0,0,1,0
8295,2023-11-26 16:07:17,284,266,21.95,749237,8,0,0,1,0
8296,2023-11-26 16:08:45,35,228,44.03,749325,8,0,0,1,0
8297,2023-11-26 16:10:05,20,565,8.82,749405,8,0,0,1,0
8298,2023-11-26 16:11:14,278,388,52.94,749474,8,0,0,1,0
8299,2023-11-26 16:12:19,230,738,75.18,749539,8,0,0,1,0
8300,2023-11-26 16:14:10,5,200,47.13,749650,8,0,0,1,0
8301,2023-11-26 16:17:27,499,556,19.44,749847,8,0,0,1,0
8302,2023-11-26 16:17:56,48,931,133.22,749876,8,1,1,1,0
8303,2023-11-26 16:18:41,128,439,59.31,749921,8,0,0,1,0
8304,2023-11-26 16:19:27,254,324,74.8,749967,8,0,0,1,0
8305,2023-11-26 16:20:32,300,112,79.76,750032,8,0,0,1,0
8306,2023-11-26 16:21:24,82,754,19.87,750084,8,0,0,1,0
8307,2023-11-26 16:22:33,6,172,38.56,750153,8,0,0,1,0
8308,2023-11-26 16:25:31,250,437,7.84,750331,8,0,0,1,0
8309,2023-11-26 16:27:51,167,658,16.99,750471,8,0,0,1,0
8310,2023-11-26 16:29:30,130,972,6.54,750570,8,0,0,1,0
8311,2023-11-26 16:29:57,287,354,7.73,750597,8,0,0,1,0
8312,2023-11-26 16:30:48,343,785,18.69,750648,8,0,0,1,0
8313,2023-11-26 16:31:12,135,7,67.69,750672,8,0,0,1,0
8314,2023-11-26 16:34:37,155,354,25.95,750877,8,0,0,1,0
8315,2023-11-26 16:37:13,245,964,28.32,751033,8,0,0,1,0
8316,2023-11-26 16:37:35,114,692,61.38,751055,8,0,0,1,0
8317,2023-11-26 16:37:42,444,135,19.73,751062,8,0,0,1,0
8318,2023-11-26 16:40:49,421,854,22.69,751249,8,0,0,1,0
8319,2023-11-26 16:41:25,97,790,10.27,751285,8,0,0,1,0
8320,2023-11-26 16:41:39,457,83,22.86,751299,8,0,0,1,0
8321,2023-11-26 16:42:40,29,839,40.15,751360,8,0,0,1,0
8322,2023-11-26 16:46:33,37,54,38.45,751593,8,0,0,1,0
8323,2023-11-26 16:49:08,423,595,18.65,751748,8,0,0,1,0
8324,2023-11-26 16:50:58,287,984,3.76,751858,8,0,0,1,0
8325,2023-11-26 16:51:30,306,900,60.35,751890,8,0,0,1,0
8326,2023-11-26 16:54:09,409,664,65.42,752049,8,0,0,1,0
8327,2023-11-26 16:54:10,387,578,57.1,752050,8,0,0,1,0
8328,2023-11-26 16:55:37,421,904,31.59,752137,8,0,0,1,0
8329,2023-11-26 16:55:39,288,26,76.75,752139,8,0,0,1,0
8330,2023-11-26 16:56:07,94,223,70.08,752167,8,0,0,1,0
8331,2023-11-26 16:59:20,154,788,47.34,752360,8,0,0,1,0
8332,2023-11-26 17:00:15,108,910,90.08,752415,8,0,0,1,0
8333,2023-11-26 17:01:16,403,652,51.79,752476,8,0,0,1,0
8334,2023-11-26 17:08:07,29,552,99.09,752887,8,0,0,1,0
8335,2023-11-26 17:09:13,475,432,33.57,752953,8,0,0,1,0
8336,2023-11-26 17:09:34,273,822,7.64,752974,8,0,0,1,0
8337,2023-11-26 17:10:29,488,648,30.62,753029,8,0,0,1,0
8338,2023-11-26 17:13:34,71,555,117.65,753214,8,0,0,1,0
8339,2023-11-26 17:14:49,158,8,144.19,753289,8,1,1,1,0
8340,2023-11-26 17:16:14,222,926,45.16,753374,8,0,0,1,0
8341,2023-11-26 17:18:11,230,33,92.15,753491,8,0,0,1,0
8342,2023-11-26 17:18:15,384,822,105.94,753495,8,0,0,1,0
8343,2023-11-26 17:18:53,226,494,4.9,753533,8,0,0,1,0
8344,2023-11-26 17:19:04,194,216,70.15,753544,8,0,0,1,0
8345,2023-11-26 17:20:41,135,25,75.71,753641,8,0,0,1,0
8346,2023-11-26 17:21:23,349,65,167.05,753683,8,1,1,1,0
8347,2023-11-26 17:21:34,390,583,6.1,753694,8,0,0,1,0
8348,2023-11-26 17:23:21,64,913,133.34,753801,8,1,1,1,0
8349,2023-11-26 17:25:53,363,12,40.99,753953,8,0,0,1,0
8350,2023-11-26 17:27:01,230,257,37.61,754021,8,0,0,1,0
8351,2023-11-26 17:27:30,79,431,147.63,754050,8,1,1,1,0
8352,2023-11-26 17:29:10,135,25,62.53,754150,8,0,0,1,0
8353,2023-11-26 17:29:29,5,266,73.54,754169,8,0,0,1,0
8354,2023-11-26 17:33:37,28,410,136.68,754417,8,1,1,1,0
8355,2023-11-26 17:35:37,22,772,49.06,754537,8,0,0,1,0
